ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,Dst Port,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Segment Size Avg,Fwd URG Flags,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Bwd packets,Total Fwd Packet,Total Length of Bwd Packet,Total Length of Fwd Packet,URG Flag Count,folder_class
1.0,6.198883e-06,3.0994415e-06,0.0,0.0,57.0,1.0,161319.39,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2485.0,0.0,0.0,65535.0,18390410.0,6.0,6.198883,6.198883,6.198883,0.0,322638.78,1.0,161319.39,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,6.198883e-06,3.0994415e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,3.9100647e-05,1.9550323e-05,0.0,0.0,57.0,1.0,25575.023,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1835.0,0.0,0.0,65535.0,2915552.8,39.0,39.100647,39.100647,39.100647,0.0,51150.047,1.0,25575.023,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.9100647e-05,1.9550323e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,1.7881393e-05,8.940697e-06,0.0,0.0,57.0,1.0,55924.055,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2377.0,0.0,0.0,65535.0,6375342.0,17.0,17.881393,17.881393,17.881393,0.0,111848.11,1.0,55924.055,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,1.7881393e-05,8.940697e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,6.41346e-05,3.20673e-05,0.0,0.0,57.0,1.0,15592.208,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1153.0,0.0,0.0,65535.0,1777511.8,64.0,64.1346,64.1346,64.1346,0.0,31184.416,1.0,15592.208,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,6.41346e-05,3.20673e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,5.00679e-06,2.503395e-06,0.0,0.0,57.0,1.0,199728.77,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2117.0,0.0,0.0,65535.0,22769078.0,5.0,5.00679,5.00679,5.00679,0.0,399457.53,1.0,199728.77,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,5.00679e-06,2.503395e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00022006035,0.000110030174,0.0,0.0,60.0,1.0,4544.208,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2255.0,0.0,0.0,65535.0,545304.94,220.0,220.06035,220.06035,220.06035,0.0,9088.416,1.0,4544.208,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00022006035,0.000110030174,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,7.891655e-05,3.9458275e-05,0.0,0.0,57.0,1.0,12671.613,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2852.0,0.0,0.0,65535.0,1444563.9,78.0,78.91655,78.91655,78.91655,0.0,25343.227,1.0,12671.613,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,7.891655e-05,3.9458275e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00063204765,0.00031602383,0.0,0.0,60.0,1.0,1582.1592,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,3005.0,0.0,0.0,65535.0,189859.11,632.0,632.04767,632.04767,632.04767,0.0,3164.3184,1.0,1582.1592,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00063204765,0.00031602383,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00026893616,0.00013446808,0.0,0.0,60.0,1.0,3718.3545,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2480.0,0.0,0.0,65535.0,446202.56,268.0,268.93616,268.93616,268.93616,0.0,7436.709,1.0,3718.3545,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00026893616,0.00013446808,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,2.7894974e-05,1.3947487e-05,0.0,0.0,57.0,1.0,35848.754,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1172.0,0.0,0.0,65535.0,4086757.8,27.0,27.894974,27.894974,27.894974,0.0,71697.51,1.0,35848.754,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,2.7894974e-05,1.3947487e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00038599968,0.00019299984,0.0,0.0,60.0,1.0,2590.6758,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2526.0,0.0,0.0,65535.0,310881.1,385.0,385.9997,385.9997,385.9997,0.0,5181.3516,1.0,2590.6758,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00038599968,0.00019299984,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.0005249977,0.00026249886,0.0,0.0,60.0,1.0,1904.7703,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2488.0,0.0,0.0,65535.0,228572.42,524.0,524.9977,524.9977,524.9977,0.0,3809.5405,1.0,1904.7703,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0005249977,0.00026249886,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00028896332,0.00014448166,0.0,0.0,60.0,1.0,3460.647,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2098.0,0.0,0.0,65535.0,415277.62,288.0,288.96332,288.96332,288.96332,0.0,6921.294,1.0,3460.647,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00028896332,0.00014448166,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00041007996,0.00020503998,0.0,0.0,60.0,1.0,2438.5488,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2673.0,0.0,0.0,65535.0,292625.88,410.0,410.07996,410.07996,410.07996,0.0,4877.0977,1.0,2438.5488,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00041007996,0.00020503998,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.0006740093,0.00033700466,0.0,0.0,60.0,1.0,1483.659,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1360.0,0.0,0.0,65535.0,178039.08,674.0,674.00934,674.00934,674.00934,0.0,2967.318,1.0,1483.659,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0006740093,0.00033700466,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,3.9815903e-05,1.9907951e-05,0.0,0.0,57.0,1.0,25115.594,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1902.0,0.0,0.0,65535.0,2863177.5,39.0,39.815903,39.815903,39.815903,0.0,50231.188,1.0,25115.594,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.9815903e-05,1.9907951e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.0001540184,7.70092e-05,0.0,0.0,60.0,1.0,6492.7305,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2373.0,0.0,0.0,65535.0,779127.7,154.0,154.0184,154.0184,154.0184,0.0,12985.461,1.0,6492.7305,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0001540184,7.70092e-05,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,1.7881393e-05,8.940697e-06,0.0,0.0,57.0,1.0,55924.055,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1099.0,0.0,0.0,65535.0,6375342.0,17.0,17.881393,17.881393,17.881393,0.0,111848.11,1.0,55924.055,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,1.7881393e-05,8.940697e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,4.386902e-05,2.193451e-05,0.0,0.0,57.0,1.0,22795.13,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1269.0,0.0,0.0,65535.0,2598644.8,43.0,43.86902,43.86902,43.86902,0.0,45590.26,1.0,22795.13,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,4.386902e-05,2.193451e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.0003709793,0.00018548965,0.0,0.0,60.0,1.0,2695.568,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1528.0,0.0,0.0,65535.0,323468.2,370.0,370.9793,370.9793,370.9793,0.0,5391.136,1.0,2695.568,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0003709793,0.00018548965,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.0011188984,0.0005594492,0.0,0.0,60.0,1.0,893.7362,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1405.0,0.0,0.0,65535.0,107248.34,1118.0,1118.8984,1118.8984,1118.8984,0.0,1787.4724,1.0,893.7362,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0011188984,0.0005594492,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.0001399517,6.997585e-05,0.0,0.0,60.0,1.0,7145.322,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1964.0,0.0,0.0,65535.0,857438.6,139.0,139.9517,139.9517,139.9517,0.0,14290.644,1.0,7145.322,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0001399517,6.997585e-05,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1000000.0,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1268.0,0.0,0.0,65535.0,120000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,1.0,1000000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,5.00679e-05,2.503395e-05,0.0,0.0,57.0,1.0,19972.877,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2215.0,0.0,0.0,65535.0,2276908.0,50.0,50.0679,50.0679,50.0679,0.0,39945.754,1.0,19972.877,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,5.00679e-05,2.503395e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.0001399517,6.997585e-05,0.0,0.0,60.0,1.0,7145.322,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2199.0,0.0,0.0,65535.0,857438.6,139.0,139.9517,139.9517,139.9517,0.0,14290.644,1.0,7145.322,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0001399517,6.997585e-05,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,4.4822693e-05,2.2411346e-05,0.0,0.0,57.0,1.0,22310.127,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1616.0,0.0,0.0,65535.0,2543354.5,44.0,44.822693,44.822693,44.822693,0.0,44620.254,1.0,22310.127,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,4.4822693e-05,2.2411346e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00039887428,0.00019943714,0.0,0.0,60.0,1.0,2507.0557,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2228.0,0.0,0.0,65535.0,300846.66,398.0,398.87427,398.87427,398.87427,0.0,5014.1113,1.0,2507.0557,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00039887428,0.00019943714,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00023913383,0.00011956692,0.0,0.0,60.0,1.0,4181.759,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1617.0,0.0,0.0,65535.0,501811.03,239.0,239.13383,239.13383,239.13383,0.0,8363.518,1.0,4181.759,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00023913383,0.00011956692,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,1.9073486e-05,9.536743e-06,0.0,0.0,57.0,1.0,52428.8,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2998.0,0.0,0.0,65535.0,5976883.0,19.0,19.073486,19.073486,19.073486,0.0,104857.6,1.0,52428.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,1.9073486e-05,9.536743e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00014615059,7.3075294e-05,0.0,0.0,60.0,1.0,6842.258,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2985.0,0.0,0.0,65535.0,821070.94,146.0,146.15059,146.15059,146.15059,0.0,13684.516,1.0,6842.258,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00014615059,7.3075294e-05,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00030612946,0.00015306473,0.0,0.0,60.0,1.0,3266.5918,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2278.0,0.0,0.0,65535.0,391991.03,306.0,306.12946,306.12946,306.12946,0.0,6533.1836,1.0,3266.5918,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00030612946,0.00015306473,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,3.194809e-05,1.5974045e-05,0.0,0.0,57.0,1.0,31300.775,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1107.0,0.0,0.0,65535.0,3568288.5,31.0,31.94809,31.94809,31.94809,0.0,62601.55,1.0,31300.775,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.194809e-05,1.5974045e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00042009354,0.00021004677,0.0,0.0,60.0,1.0,2380.4224,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1764.0,0.0,0.0,65535.0,285650.66,420.0,420.09354,420.09354,420.09354,0.0,4760.8447,1.0,2380.4224,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00042009354,0.00021004677,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,3.504753e-05,1.7523766e-05,0.0,0.0,57.0,1.0,28532.68,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1999.0,0.0,0.0,65535.0,3252725.5,35.0,35.04753,35.04753,35.04753,0.0,57065.36,1.0,28532.68,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.504753e-05,1.7523766e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,5.9604645e-06,2.9802322e-06,0.0,0.0,57.0,1.0,167772.16,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2726.0,0.0,0.0,65535.0,19126026.0,5.0,5.9604645,5.9604645,5.9604645,0.0,335544.3,1.0,167772.16,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,5.9604645e-06,2.9802322e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,4.2915344e-05,2.1457672e-05,0.0,0.0,57.0,1.0,23301.69,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,1686.0,0.0,0.0,65535.0,2656392.5,42.0,42.915344,42.915344,42.915344,0.0,46603.38,1.0,23301.69,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,4.2915344e-05,2.1457672e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,8.606911e-05,4.3034554e-05,0.0,0.0,57.0,1.0,11618.57,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2322.0,0.0,0.0,65535.0,1324517.0,86.0,86.06911,86.06911,86.06911,0.0,23237.14,1.0,11618.57,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,8.606911e-05,4.3034554e-05,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,1.0967255e-05,5.4836273e-06,0.0,0.0,57.0,1.0,91180.52,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.1111112,2993.0,0.0,0.0,65535.0,10394579.0,10.0,10.967255,10.967255,10.967255,0.0,182361.05,1.0,91180.52,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,1.0967255e-05,5.4836273e-06,0.0,0.0,0.0,60.0,57.0,54.0,3.0,9.0,6.0,1.0,1.0,60.0,1.0,54.0,1.0,1.0,1.0,60.0,54.0,0.0,Evasion
1.0,0.00038313866,0.00019156933,0.0,0.0,60.0,1.0,2610.0212,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,2600.0,0.0,0.0,65535.0,313202.53,383.0,383.13864,383.13864,383.13864,0.0,5220.0425,1.0,2610.0212,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00038313866,0.00019156933,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
1.0,0.00030589104,0.00015294552,0.0,0.0,60.0,1.0,3269.138,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1549.0,0.0,0.0,65535.0,392296.56,305.0,305.89105,305.89105,305.89105,0.0,6538.276,1.0,3269.138,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.00030589104,0.00015294552,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0,Evasion
